profile_season,baseline_type,baseline_start_season,baseline_end_season,team,situation_order,situation_name,field_zone_order,field_zone,situation_field_zone_context,team_play_count,baseline_play_count,season_count,team_count,team_season_count,team_sample_quality,baseline_quality,sample_vs_baseline_context,meets_min_sample_50,meets_min_sample_20,dropback_rate_team,dropback_rate_baseline,dropback_rate_delta,rush_rate_team,rush_rate_baseline,rush_rate_delta,pass_attempt_rate_team,pass_attempt_rate_baseline,pass_attempt_rate_delta,shotgun_rate_team,shotgun_rate_baseline,shotgun_rate_delta,no_huddle_rate_team,no_huddle_rate_baseline,no_huddle_rate_delta,avg_yards_gained_team,avg_yards_gained_baseline,avg_yards_gained_delta,avg_epa_team,avg_epa_baseline,avg_epa_delta,success_rate_team,success_rate_baseline,success_rate_delta,first_down_rate_team,first_down_rate_baseline,first_down_rate_delta,touchdown_rate_team,touchdown_rate_baseline,touchdown_rate_delta,turnover_rate_team,turnover_rate_baseline,turnover_rate_delta,sack_rate_team,sack_rate_baseline,sack_rate_delta,explosive_play_rate_team,explosive_play_rate_baseline,explosive_play_rate_delta,explosive_dropback_rate_team,explosive_dropback_rate_baseline,explosive_dropback_rate_delta,explosive_run_rate_team,explosive_run_rate_baseline,explosive_run_rate_delta
2025,league_multi_season,2023,2025,CHI,11,one_score,4,red_zone,one_score | red_zone,127,10100,3,32,96,strong,strong,strong_team_sample_vs_strong_baseline,1,1,0.4409,0.4836,-0.04269999999999996,0.5591,0.5164,0.04270000000000007,0.4409,0.4836,-0.04269999999999996,0.4488,0.648,-0.19920000000000004,0.0236,0.0762,-0.05260000000000001,2.8819,2.9688,-0.08689999999999998,0.0194,-0.0128,0.0322,0.4252,0.423,0.0022000000000000353,0.2913,0.3125,-0.021199999999999997,0.1811,0.1936,-0.012499999999999983,0.0394,0.025,0.014399999999999996,0.0236,0.0327,-0.0091,0.0472,0.0494,-0.0022000000000000006,0.0079,0.0213,-0.013399999999999999,0.0394,0.0281,0.011299999999999998
2025,league_multi_season,2023,2025,CHI,12,neutral_early_down,1,backed_up,neutral_early_down | backed_up,35,4081,3,32,96,thin,strong,thin_team_sample_vs_strong_baseline,0,1,0.3714,0.4974,-0.126,0.6286,0.5026,0.126,0.3714,0.4974,-0.126,0.3429,0.6126,-0.26970000000000005,0.0,0.0431,-0.0431,5.1429,5.9353,-0.7923999999999998,-0.3237,-0.0151,-0.3086,0.3429,0.4102,-0.06730000000000003,0.2,0.2159,-0.015899999999999997,0.0286,0.0049,0.0237,0.0571,0.0213,0.0358,0.0286,0.0191,0.009500000000000001,0.1714,0.1311,0.0403,0.0571,0.0779,-0.0208,0.1143,0.0532,0.0611
2025,league_multi_season,2023,2025,CHI,12,neutral_early_down,2,own_territory,neutral_early_down | own_territory,256,23322,3,32,96,strong,strong,strong_team_sample_vs_strong_baseline,1,1,0.5352,0.5359,-0.0007000000000000339,0.4648,0.4641,0.0006999999999999784,0.5352,0.5359,-0.0007000000000000339,0.4336,0.6256,-0.19200000000000006,0.0391,0.0759,-0.03679999999999999,6.9023,6.0601,0.8422000000000001,0.1847,0.0073,0.1774,0.5078,0.4379,0.06990000000000002,0.2891,0.257,0.03210000000000002,0.0039,0.0055,-0.0015999999999999999,0.0117,0.0231,-0.011399999999999999,0.0117,0.0302,-0.018500000000000003,0.1719,0.1463,0.025599999999999984,0.1055,0.0901,0.015399999999999997,0.0664,0.0563,0.010099999999999998
2025,league_multi_season,2023,2025,CHI,12,neutral_early_down,3,fringe,neutral_early_down | fringe,193,14909,3,32,96,strong,strong,strong_team_sample_vs_strong_baseline,1,1,0.5233,0.5053,0.018000000000000016,0.4767,0.4947,-0.01799999999999996,0.5233,0.5053,0.018000000000000016,0.4145,0.6366,-0.22210000000000008,0.0518,0.1121,-0.060300000000000006,6.2176,5.7373,0.4802999999999997,0.0896,0.0299,0.0597,0.456,0.4489,0.007099999999999995,0.2746,0.259,0.015600000000000003,0.0311,0.021,0.010099999999999998,0.0207,0.022,-0.001299999999999999,0.0052,0.0262,-0.021,0.1658,0.1448,0.02099999999999999,0.0933,0.0828,0.010499999999999995,0.0725,0.062,0.010499999999999995
2025,league_multi_season,2023,2025,CHI,13,tied,1,backed_up,tied | backed_up,18,1569,3,32,96,very_thin,good,very_thin_team_sample_vs_good_baseline,0,0,0.5,0.5494,-0.0494,0.5,0.4506,0.0494,0.5,0.5494,-0.0494,0.5,0.6667,-0.16669999999999996,0.0,0.0389,-0.0389,4.6667,5.8974,-1.2307000000000006,-0.6195,-0.0662,-0.5533,0.2222,0.3843,-0.16209999999999997,0.1667,0.2243,-0.05760000000000001,0.0556,0.0051,0.050499999999999996,0.0556,0.0261,0.029499999999999995,0.0556,0.0287,0.026899999999999997,0.1667,0.1307,0.035999999999999976,0.1111,0.0873,0.0238,0.0556,0.0433,0.012299999999999998
2025,league_multi_season,2023,2025,CHI,13,tied,2,own_territory,tied | own_territory,67,8601,3,32,96,good,strong,good_team_sample_vs_strong_baseline,1,1,0.5522,0.5902,-0.03799999999999992,0.4478,0.4098,0.03799999999999998,0.5522,0.5902,-0.03799999999999992,0.4328,0.6813,-0.2485,0.0,0.0641,-0.0641,6.5224,5.8826,0.6398000000000001,0.0662,-0.01,0.07619999999999999,0.5075,0.4408,0.06669999999999993,0.2836,0.2886,-0.0050000000000000044,0.0,0.004,-0.004,0.0,0.0278,-0.0278,0.0,0.0421,-0.0421,0.1642,0.1463,0.0179,0.1343,0.0951,0.0392,0.0299,0.0512,-0.021300000000000003
2025,league_multi_season,2023,2025,CHI,13,tied,3,fringe,tied | fringe,67,5829,3,32,96,good,strong,good_team_sample_vs_strong_baseline,1,1,0.5522,0.5358,0.01639999999999997,0.4478,0.4642,-0.016400000000000026,0.5522,0.5358,0.01639999999999997,0.5075,0.6639,-0.1564000000000001,0.0299,0.0918,-0.06190000000000001,5.6119,5.7799,-0.16799999999999926,-0.0006,0.0348,-0.0354,0.4328,0.4677,-0.03489999999999999,0.3284,0.3126,0.015800000000000036,0.0299,0.0206,0.0093,0.0149,0.0214,-0.006499999999999999,0.0,0.0336,-0.0336,0.1791,0.1494,0.029700000000000004,0.0896,0.0854,0.004199999999999995,0.0896,0.064,0.025599999999999998
2025,league_multi_season,2023,2025,CHI,13,tied,4,red_zone,tied | red_zone,31,2949,3,32,96,thin,good,thin_team_sample_vs_good_baseline,0,1,0.3871,0.4754,-0.08829999999999999,0.6129,0.5246,0.08830000000000005,0.3871,0.4754,-0.08829999999999999,0.3871,0.6345,-0.24739999999999995,0.0645,0.0709,-0.006400000000000003,2.5806,3.0156,-0.43500000000000005,-0.1432,-0.0224,-0.12079999999999999,0.4194,0.434,-0.014600000000000002,0.2581,0.3228,-0.06469999999999998,0.1613,0.1997,-0.03839999999999999,0.0645,0.0248,0.0397,0.0323,0.0329,-0.0005999999999999964,0.0,0.0485,-0.0485,0.0,0.0244,-0.0244,0.0,0.0241,-0.0241
2025,league_multi_season,2023,2025,CHI,14,leading,1,backed_up,leading | backed_up,24,3089,3,32,96,thin,strong,thin_team_sample_vs_strong_baseline,0,1,0.5417,0.4979,0.04379999999999995,0.4583,0.5021,-0.043800000000000006,0.5417,0.4979,0.04379999999999995,0.5417,0.6335,-0.09179999999999999,0.0417,0.0379,0.003799999999999998,7.0,5.9233,1.0766999999999998,0.2815,0.0017,0.2798,0.4583,0.3933,0.065,0.2083,0.2282,-0.019899999999999973,0.0,0.0045,-0.0045,0.0,0.0227,-0.0227,0.0,0.0249,-0.0249,0.2083,0.1415,0.06680000000000003,0.0833,0.0819,0.0013999999999999985,0.125,0.0596,0.0654
2025,league_multi_season,2023,2025,CHI,14,leading,2,own_territory,leading | own_territory,169,14431,3,32,96,strong,strong,strong_team_sample_vs_strong_baseline,1,1,0.5503,0.5395,0.010800000000000032,0.4497,0.4605,-0.010800000000000032,0.5503,0.5395,0.010800000000000032,0.4615,0.649,-0.1875,0.0355,0.0671,-0.03160000000000001,6.2663,6.2148,0.05149999999999988,0.0555,0.0076,0.0479,0.426,0.4257,0.00029999999999996696,0.3018,0.2876,0.01419999999999999,0.0059,0.0074,-0.0015000000000000005,0.0059,0.0243,-0.0184,0.0414,0.037,0.004400000000000001,0.1834,0.1567,0.0267,0.0888,0.0971,-0.008300000000000002,0.0947,0.0597,0.035
2025,league_multi_season,2023,2025,CHI,14,leading,3,fringe,leading | fringe,136,10714,3,32,96,strong,strong,strong_team_sample_vs_strong_baseline,1,1,0.4632,0.4867,-0.02350000000000002,0.5368,0.5133,0.023500000000000076,0.4632,0.4867,-0.02350000000000002,0.4265,0.6386,-0.21209999999999996,0.0294,0.0819,-0.052500000000000005,5.3162,5.6214,-0.30520000000000014,-0.0495,0.0192,-0.0687,0.4044,0.4416,-0.03720000000000001,0.3088,0.2922,0.016600000000000004,0.0147,0.0243,-0.0096,0.0147,0.0218,-0.0071,0.0221,0.0291,-0.006999999999999999,0.1324,0.1452,-0.012800000000000006,0.0809,0.0815,-0.0006000000000000033,0.0515,0.0637,-0.01220000000000001
2025,league_multi_season,2023,2025,CHI,14,leading,4,red_zone,leading | red_zone,61,5109,3,32,96,good,strong,good_team_sample_vs_strong_baseline,1,1,0.4098,0.4437,-0.033899999999999986,0.5902,0.5563,0.03389999999999993,0.4098,0.4437,-0.033899999999999986,0.5246,0.5942,-0.0696,0.0164,0.0638,-0.0474,3.0164,3.0887,-0.07229999999999981,0.0257,0.043,-0.017299999999999996,0.4098,0.42,-0.010199999999999987,0.2787,0.3138,-0.03510000000000002,0.1639,0.1991,-0.03520000000000001,0.0164,0.0207,-0.004299999999999998,0.0492,0.0268,0.0224,0.082,0.053,0.029000000000000005,0.0,0.02,-0.02,0.082,0.0331,0.048900000000000006
2025,league_multi_season,2023,2025,CHI,15,trailing,1,backed_up,trailing | backed_up,23,3089,3,32,96,thin,strong,thin_team_sample_vs_strong_baseline,0,1,0.4348,0.6407,-0.20590000000000003,0.5652,0.3593,0.20590000000000003,0.4348,0.6407,-0.20590000000000003,0.5217,0.7588,-0.23709999999999998,0.0435,0.078,-0.0345,6.087,6.169,-0.08199999999999985,-0.1618,-0.0319,-0.12990000000000002,0.4783,0.4105,0.06780000000000003,0.1739,0.2386,-0.06470000000000001,0.0,0.0062,-0.0062,0.1304,0.0288,0.1016,0.0,0.0408,-0.0408,0.1304,0.145,-0.014600000000000002,0.087,0.0997,-0.012700000000000003,0.0435,0.0453,-0.001800000000000003
2025,league_multi_season,2023,2025,CHI,15,trailing,2,own_territory,trailing | own_territory,225,22636,3,32,96,strong,strong,strong_team_sample_vs_strong_baseline,1,1,0.6133,0.6463,-0.03300000000000003,0.3867,0.3537,0.032999999999999974,0.6133,0.6463,-0.03300000000000003,0.5911,0.7481,-0.15700000000000003,0.0489,0.1292,-0.08030000000000001,6.8178,5.9445,0.8733000000000004,0.1847,-0.0255,0.2102,0.4844,0.4356,0.04880000000000001,0.3333,0.2951,0.03820000000000001,0.0089,0.0057,0.0031999999999999997,0.0133,0.0316,-0.018300000000000004,0.0267,0.0514,-0.0247,0.1733,0.1491,0.0242,0.1111,0.1023,0.008800000000000002,0.0622,0.0468,0.015399999999999997
2025,league_multi_season,2023,2025,CHI,15,trailing,3,fringe,trailing | fringe,187,14797,3,32,96,strong,strong,strong_team_sample_vs_strong_baseline,1,1,0.631,0.6415,-0.010499999999999954,0.369,0.3585,0.01050000000000001,0.631,0.6415,-0.010499999999999954,0.6364,0.7706,-0.13419999999999999,0.0963,0.1807,-0.0844,6.8235,5.5357,1.2877999999999998,0.2204,-0.011,0.23140000000000002,0.5134,0.4512,0.06219999999999998,0.3422,0.3036,0.03860000000000002,0.0428,0.0232,0.0196,0.0214,0.0327,-0.011300000000000001,0.0107,0.047,-0.0363,0.1872,0.141,0.04620000000000002,0.1337,0.0956,0.03810000000000001,0.0535,0.0455,0.008
2025,league_multi_season,2023,2025,CHI,15,trailing,4,red_zone,trailing | red_zone,82,7173,3,32,96,good,strong,good_team_sample_vs_strong_baseline,1,1,0.5,0.5564,-0.056400000000000006,0.5,0.4436,0.056400000000000006,0.5,0.5564,-0.056400000000000006,0.4756,0.715,-0.23939999999999995,0.0976,0.1262,-0.0286,2.7805,2.9304,-0.14990000000000014,0.0971,-0.026,0.1231,0.4878,0.4194,0.06840000000000002,0.3293,0.3085,0.020799999999999985,0.2073,0.1925,0.014800000000000008,0.0244,0.0298,-0.0053999999999999986,0.0122,0.0371,-0.0249,0.0366,0.051,-0.014399999999999996,0.0122,0.0262,-0.014,0.0244,0.0248,-0.0003999999999999976
2025,league_multi_season,2023,2025,CHI,16,leading_one_score,1,backed_up,leading_one_score | backed_up,13,1868,3,32,96,very_thin,good,very_thin_team_sample_vs_good_baseline,0,0,0.5385,0.5294,0.009099999999999997,0.4615,0.4706,-0.009099999999999997,0.5385,0.5294,0.009099999999999997,0.5385,0.6579,-0.11940000000000006,0.0,0.0444,-0.0444,7.6154,5.9416,1.6738,0.1736,-0.0023,0.1759,0.3846,0.4031,-0.018500000000000016,0.2308,0.2361,-0.005299999999999999,0.0,0.0043,-0.0043,0.0,0.0241,-0.0241,0.0,0.03,-0.03,0.2308,0.1392,0.09160000000000001,0.0769,0.0835,-0.006600000000000009,0.1538,0.0557,0.09809999999999999
2025,league_multi_season,2023,2025,CHI,16,leading_one_score,2,own_territory,leading_one_score | own_territory,108,9199,3,32,96,strong,strong,strong_team_sample_vs_strong_baseline,1,1,0.5926,0.5668,0.025800000000000045,0.4074,0.4332,-0.02579999999999999,0.5926,0.5668,0.025800000000000045,0.4815,0.6671,-0.18560000000000004,0.0463,0.0723,-0.026000000000000002,6.7593,6.2645,0.4947999999999997,0.0896,0.0088,0.0808,0.4167,0.4236,-0.006899999999999962,0.287,0.2877,-0.0007000000000000339,0.0093,0.008,0.001299999999999999,0.0093,0.0257,-0.0164,0.037,0.0401,-0.0030999999999999986,0.1759,0.1549,0.02099999999999999,0.1019,0.1015,0.0003999999999999976,0.0741,0.0534,0.020699999999999996
2025,league_multi_season,2023,2025,CHI,16,leading_one_score,3,fringe,leading_one_score | fringe,82,6314,3,32,96,good,strong,good_team_sample_vs_strong_baseline,1,1,0.4878,0.5217,-0.03390000000000004,0.5122,0.4783,0.033899999999999986,0.4878,0.5217,-0.03390000000000004,0.4146,0.6725,-0.25789999999999996,0.0244,0.0919,-0.06749999999999999,5.6585,5.704,-0.04549999999999965,-0.0167,0.0268,-0.0435,0.439,0.4465,-0.007500000000000007,0.2927,0.2935,-0.0007999999999999674,0.0122,0.0239,-0.0117,0.0122,0.0239,-0.0117,0.0122,0.0293,-0.017099999999999997,0.1341,0.1449,-0.010800000000000004,0.0732,0.0874,-0.014200000000000004,0.061,0.0575,0.003499999999999996
2025,league_multi_season,2023,2025,CHI,16,leading_one_score,4,red_zone,leading_one_score | red_zone,38,3057,3,32,96,thin,strong,thin_team_sample_vs_strong_baseline,0,1,0.3947,0.4642,-0.0695,0.6053,0.5358,0.0694999999999999,0.3947,0.4642,-0.0695,0.4737,0.63,-0.1563,0.0,0.0671,-0.0671,3.1053,2.9853,0.1200000000000001,-0.0108,0.0106,-0.021400000000000002,0.3947,0.4167,-0.02200000000000002,0.2895,0.3078,-0.01830000000000004,0.1842,0.1943,-0.010099999999999998,0.0263,0.0219,0.004400000000000001,0.0526,0.0298,0.0228,0.1053,0.0497,0.055600000000000004,0.0,0.0154,-0.0154,0.1053,0.0343,0.07100000000000001
2025,league_multi_season,2023,2025,CHI,17,leading_two_plus_scores,1,backed_up,leading_two_plus_scores | backed_up,11,1221,3,32,87,very_thin,good,very_thin_team_sample_vs_good_baseline,0,0,0.5455,0.4496,0.09589999999999999,0.4545,0.5504,-0.09589999999999999,0.5455,0.4496,0.09589999999999999,0.5455,0.5962,-0.05069999999999997,0.0909,0.0278,0.06309999999999999,6.2727,5.8952,0.3775000000000004,0.409,0.0079,0.40109999999999996,0.5455,0.3784,0.16709999999999997,0.1818,0.2162,-0.034400000000000014,0.0,0.0049,-0.0049,0.0,0.0205,-0.0205,0.0,0.0172,-0.0172,0.1818,0.145,0.0368,0.0909,0.0794,0.011499999999999996,0.0909,0.0655,0.025399999999999992
2025,league_multi_season,2023,2025,CHI,17,leading_two_plus_scores,2,own_territory,leading_two_plus_scores | own_territory,61,5232,3,32,94,good,strong,good_team_sample_vs_strong_baseline,1,1,0.4754,0.4914,-0.016000000000000014,0.5246,0.5086,0.015999999999999903,0.4754,0.4914,-0.016000000000000014,0.4262,0.617,-0.19079999999999997,0.0164,0.0579,-0.041499999999999995,5.3934,6.1275,-0.7341000000000006,-0.0049,0.0057,-0.0106,0.4426,0.4293,0.013299999999999979,0.3279,0.2873,0.040600000000000025,0.0,0.0063,-0.0063,0.0,0.022,-0.022,0.0492,0.0315,0.0177,0.1967,0.16,0.03670000000000001,0.0656,0.0893,-0.0237,0.1311,0.0707,0.060399999999999995
2025,league_multi_season,2023,2025,CHI,17,leading_two_plus_scores,3,fringe,leading_two_plus_scores | fringe,54,4400,3,32,94,good,strong,good_team_sample_vs_strong_baseline,1,1,0.4259,0.4364,-0.01050000000000001,0.5741,0.5636,0.010500000000000065,0.4259,0.4364,-0.01050000000000001,0.4444,0.59,-0.14559999999999995,0.037,0.0677,-0.030699999999999998,4.7963,5.503,-0.7067000000000005,-0.0994,0.0083,-0.1077,0.3519,0.4345,-0.0826,0.3333,0.2905,0.042800000000000005,0.0185,0.0248,-0.0063,0.0185,0.0189,-0.00040000000000000105,0.037,0.0289,0.0081,0.1296,0.1457,-0.016100000000000003,0.0926,0.073,0.019600000000000006,0.037,0.0727,-0.0357
2025,league_multi_season,2023,2025,CHI,17,leading_two_plus_scores,4,red_zone,leading_two_plus_scores | red_zone,23,2052,3,32,91,thin,good,thin_team_sample_vs_good_baseline,0,1,0.4348,0.4133,0.02150000000000002,0.5652,0.5867,-0.021499999999999964,0.4348,0.4133,0.02150000000000002,0.6087,0.5409,0.06779999999999997,0.0435,0.059,-0.0155,2.8696,3.2427,-0.3731,0.0859,0.0913,-0.005400000000000002,0.4348,0.425,0.009800000000000031,0.2609,0.3226,-0.06169999999999998,0.1304,0.2061,-0.07570000000000002,0.0,0.019,-0.019,0.0435,0.0224,0.021099999999999997,0.0435,0.058,-0.014500000000000006,0.0,0.0268,-0.0268,0.0435,0.0312,0.012299999999999998
2025,league_multi_season,2023,2025,CHI,18,trailing_one_score,1,backed_up,trailing_one_score | backed_up,14,1821,3,32,96,very_thin,good,very_thin_team_sample_vs_good_baseline,0,0,0.5,0.6068,-0.1068,0.5,0.3932,0.1068,0.5,0.6068,-0.1068,0.4286,0.7304,-0.30180000000000007,0.0,0.0632,-0.0632,6.5714,6.464,0.10739999999999927,-0.232,0.0078,-0.2398,0.5,0.4239,0.0761,0.1429,0.2515,-0.1086,0.0,0.0077,-0.0077,0.1429,0.0264,0.11649999999999999,0.0,0.034,-0.034,0.2143,0.1521,0.06219999999999998,0.1429,0.0994,0.0435,0.0714,0.0527,0.01870000000000001
2025,league_multi_season,2023,2025,CHI,18,trailing_one_score,2,own_territory,trailing_one_score | own_territory,149,12868,3,32,96,strong,strong,strong_team_sample_vs_strong_baseline,1,1,0.5906,0.6201,-0.02949999999999997,0.4094,0.3799,0.02949999999999997,0.5906,0.6201,-0.02949999999999997,0.557,0.7143,-0.1573,0.0336,0.0971,-0.0635,7.1812,6.0338,1.1473999999999993,0.2585,-0.0061,0.2646,0.5369,0.4385,0.09840000000000004,0.349,0.2956,0.0534,0.0134,0.0061,0.0073,0.0201,0.0298,-0.0097,0.0134,0.0467,-0.033299999999999996,0.1544,0.1518,0.002600000000000019,0.094,0.1022,-0.008199999999999999,0.0604,0.0496,0.010800000000000004
2025,league_multi_season,2023,2025,CHI,18,trailing_one_score,3,fringe,trailing_one_score | fringe,134,8632,3,32,96,strong,strong,strong_team_sample_vs_strong_baseline,1,1,0.5896,0.6041,-0.014499999999999957,0.4104,0.3959,0.014500000000000013,0.5896,0.6041,-0.014499999999999957,0.6194,0.7376,-0.11820000000000008,0.0821,0.1335,-0.0514,6.709,5.6231,1.0858999999999996,0.2689,0.0192,0.24969999999999998,0.5373,0.4531,0.0842,0.3507,0.3022,0.04849999999999999,0.0522,0.0241,0.028100000000000003,0.0224,0.0291,-0.006700000000000001,0.0149,0.0393,-0.0244,0.1791,0.143,0.03610000000000002,0.1269,0.0935,0.03340000000000001,0.0522,0.0495,0.002700000000000001
2025,league_multi_season,2023,2025,CHI,18,trailing_one_score,4,red_zone,trailing_one_score | red_zone,58,4094,3,32,96,good,strong,good_team_sample_vs_strong_baseline,1,1,0.5,0.5039,-0.0039000000000000146,0.5,0.4961,0.0039000000000000146,0.5,0.5039,-0.0039000000000000146,0.4655,0.6712,-0.2057,0.0172,0.087,-0.0698,2.8966,2.9228,-0.026200000000000223,0.1261,-0.0232,0.1493,0.4483,0.4196,0.028700000000000003,0.3103,0.3085,0.0018000000000000238,0.1897,0.1886,0.0011000000000000176,0.0345,0.0276,0.006900000000000003,0.0,0.0347,-0.0347,0.0345,0.0498,-0.015299999999999994,0.0172,0.0234,-0.006200000000000001,0.0172,0.0264,-0.0092
2025,league_multi_season,2023,2025,CHI,19,trailing_two_plus_scores,1,backed_up,trailing_two_plus_scores | backed_up,9,1268,3,32,91,very_thin,good,very_thin_team_sample_vs_good_baseline,0,0,0.3333,0.6893,-0.35600000000000004,0.6667,0.3107,0.356,0.3333,0.6893,-0.35600000000000004,0.6667,0.7997,-0.133,0.1111,0.0994,0.011700000000000002,5.3333,5.7453,-0.4119999999999999,-0.0527,-0.0888,0.03610000000000001,0.4444,0.3912,0.053200000000000025,0.2222,0.22,0.0022000000000000075,0.0,0.0039,-0.0039,0.1111,0.0323,0.07880000000000001,0.0,0.0505,-0.0505,0.0,0.1349,-0.1349,0.0,0.1002,-0.1002,0.0,0.0347,-0.0347
2025,league_multi_season,2023,2025,CHI,19,trailing_two_plus_scores,2,own_territory,trailing_two_plus_scores | own_territory,76,9768,3,32,96,good,strong,good_team_sample_vs_strong_baseline,1,1,0.6579,0.6808,-0.02289999999999992,0.3421,0.3192,0.02290000000000003,0.6579,0.6808,-0.02289999999999992,0.6579,0.7928,-0.1348999999999999,0.0789,0.1714,-0.0925,6.1053,5.8269,0.27839999999999954,0.0399,-0.0512,0.0911,0.3816,0.4319,-0.05030000000000001,0.3026,0.2945,0.008099999999999996,0.0,0.0052,-0.0052,0.0,0.0341,-0.0341,0.0526,0.0575,-0.004900000000000002,0.2105,0.1456,0.06489999999999999,0.1447,0.1025,0.0422,0.0658,0.0431,0.022699999999999998
2025,league_multi_season,2023,2025,CHI,19,trailing_two_plus_scores,3,fringe,trailing_two_plus_scores | fringe,53,6165,3,32,96,good,strong,good_team_sample_vs_strong_baseline,1,1,0.7358,0.6938,0.04200000000000004,0.2642,0.3062,-0.04200000000000004,0.7358,0.6938,0.04200000000000004,0.6792,0.8169,-0.13769999999999993,0.1321,0.2469,-0.11480000000000001,7.1132,5.4133,1.6999000000000004,0.0978,-0.0533,0.1511,0.4528,0.4485,0.0042999999999999705,0.3208,0.3054,0.01539999999999997,0.0189,0.0221,-0.0032000000000000015,0.0189,0.0378,-0.0189,0.0,0.0579,-0.0579,0.2075,0.1384,0.0691,0.1509,0.0985,0.0524,0.0566,0.0399,0.0167
2025,league_multi_season,2023,2025,CHI,19,trailing_two_plus_scores,4,red_zone,trailing_two_plus_scores | red_zone,24,3079,3,32,96,thin,strong,thin_team_sample_vs_strong_baseline,0,1,0.5,0.6262,-0.12619999999999998,0.5,0.3738,0.12619999999999998,0.5,0.6262,-0.12619999999999998,0.5,0.7733,-0.2733,0.2917,0.1783,0.11340000000000003,2.5,2.9406,-0.4405999999999999,0.0272,-0.0297,0.0569,0.5833,0.419,0.16430000000000006,0.375,0.3085,0.0665,0.25,0.1978,0.052199999999999996,0.0,0.0328,-0.0328,0.0417,0.0403,0.0013999999999999985,0.0417,0.0526,-0.0109,0.0,0.0299,-0.0299,0.0417,0.0227,0.019
2025,league_multi_season,2023,2025,CHI,20,tied_early_down,1,backed_up,tied_early_down | backed_up,14,1238,3,32,96,very_thin,good,very_thin_team_sample_vs_good_baseline,0,0,0.3571,0.4855,-0.12840000000000001,0.6429,0.5145,0.12840000000000007,0.3571,0.4855,-0.12840000000000001,0.3571,0.588,-0.2309,0.0,0.0355,-0.0355,4.3571,5.8183,-1.4611999999999998,-0.5919,-0.0542,-0.5377,0.2857,0.3926,-0.1069,0.2143,0.206,0.008300000000000002,0.0714,0.0048,0.0666,0.0714,0.0234,0.048,0.0714,0.0202,0.05120000000000001,0.1429,0.1268,0.016100000000000003,0.0714,0.0775,-0.006099999999999994,0.0714,0.0493,0.02210000000000001
2025,league_multi_season,2023,2025,CHI,20,tied_early_down,2,own_territory,tied_early_down | own_territory,54,6765,3,32,96,good,strong,good_team_sample_vs_strong_baseline,1,1,0.5,0.5366,-0.036599999999999966,0.5,0.4634,0.03660000000000002,0.5,0.5366,-0.036599999999999966,0.3704,0.6192,-0.24879999999999997,0.0,0.0613,-0.0613,6.8519,5.8037,1.0481999999999996,0.1909,-0.0078,0.1987,0.5556,0.4414,0.11419999999999997,0.2778,0.2506,0.027200000000000002,0.0,0.0028,-0.0028,0.0,0.0234,-0.0234,0.0,0.0305,-0.0305,0.1667,0.1415,0.0252,0.1481,0.0851,0.06300000000000001,0.0185,0.0563,-0.0378
2025,league_multi_season,2023,2025,CHI,20,tied_early_down,3,fringe,tied_early_down | fringe,50,4425,3,32,96,good,strong,good_team_sample_vs_strong_baseline,1,1,0.5,0.4863,0.01369999999999999,0.5,0.5137,-0.013700000000000045,0.5,0.4863,0.01369999999999999,0.38,0.6059,-0.2259,0.04,0.0949,-0.0549,5.56,5.8081,-0.2481,0.0938,0.0441,0.049699999999999994,0.46,0.4615,-0.0015000000000000013,0.32,0.2678,0.052200000000000024,0.02,0.0176,0.0023999999999999994,0.02,0.0192,0.0008000000000000021,0.0,0.0251,-0.0251,0.18,0.148,0.032,0.06,0.0784,-0.0184,0.12,0.0696,0.0504
2025,league_multi_season,2023,2025,CHI,20,tied_early_down,4,red_zone,tied_early_down | red_zone,21,2200,3,32,96,thin,good,thin_team_sample_vs_good_baseline,0,1,0.381,0.4118,-0.030799999999999994,0.619,0.5882,0.03080000000000005,0.381,0.4118,-0.030799999999999994,0.2381,0.575,-0.3369,0.0952,0.0782,0.017,3.0476,3.1177,-0.07010000000000005,-0.1029,-0.022,-0.0809,0.4286,0.4309,-0.0023000000000000242,0.1905,0.285,-0.09449999999999997,0.1429,0.1914,-0.04849999999999999,0.0,0.0223,-0.0223,0.0,0.0223,-0.0223,0.0,0.0505,-0.0505,0.0,0.0227,-0.0227,0.0,0.0277,-0.0277
2025,league_multi_season,2023,2025,CHI,21,leading_early_down,1,backed_up,leading_early_down | backed_up,18,2481,3,32,96,very_thin,good,very_thin_team_sample_vs_good_baseline,0,0,0.4444,0.4361,0.00830000000000003,0.5556,0.5639,-0.008299999999999974,0.4444,0.4361,0.00830000000000003,0.5,0.5623,-0.06230000000000002,0.0556,0.0335,0.022099999999999995,6.2222,5.7815,0.44069999999999965,0.1486,-0.009,0.15760000000000002,0.4444,0.3958,0.04860000000000003,0.1667,0.2015,-0.034800000000000025,0.0,0.004,-0.004,0.0,0.021,-0.021,0.0,0.0149,-0.0149,0.1667,0.131,0.03569999999999998,0.0,0.0689,-0.0689,0.1667,0.0621,0.10459999999999998
