profile_season,team,situation_order,situation_name,baseline_type,baseline_start_season,baseline_end_season,season_count,team_count,team_season_count,baseline_quality,team_play_count,team_sample_quality,sample_vs_baseline_context,team_meets_min_sample_50,team_meets_min_sample_20,meets_strong_team_sample,meets_usable_team_sample,dropback_rate_team,dropback_rate_baseline,dropback_rate_delta,dropback_rate_pct_delta,rush_rate_team,rush_rate_baseline,rush_rate_delta,rush_rate_pct_delta,pass_attempt_rate_team,pass_attempt_rate_baseline,pass_attempt_rate_delta,pass_attempt_rate_pct_delta,shotgun_rate_team,shotgun_rate_baseline,shotgun_rate_delta,shotgun_rate_pct_delta,no_huddle_rate_team,no_huddle_rate_baseline,no_huddle_rate_delta,no_huddle_rate_pct_delta,success_rate_team,success_rate_baseline,success_rate_delta,success_rate_pct_delta,first_down_rate_team,first_down_rate_baseline,first_down_rate_delta,first_down_rate_pct_delta,touchdown_rate_team,touchdown_rate_baseline,touchdown_rate_delta,touchdown_rate_pct_delta,turnover_rate_team,turnover_rate_baseline,turnover_rate_delta,turnover_rate_pct_delta,sack_rate_team,sack_rate_baseline,sack_rate_delta,sack_rate_pct_delta,explosive_play_rate_team,explosive_play_rate_baseline,explosive_play_rate_delta,explosive_play_rate_pct_delta,explosive_dropback_rate_team,explosive_dropback_rate_baseline,explosive_dropback_rate_delta,explosive_dropback_rate_pct_delta,explosive_run_rate_team,explosive_run_rate_baseline,explosive_run_rate_delta,explosive_run_rate_pct_delta,avg_yards_gained_team,avg_yards_gained_baseline,avg_yards_gained_delta,avg_yards_gained_pct_delta,avg_epa_team,avg_epa_baseline,avg_epa_delta,avg_epa_pct_delta,is_more_dropback_heavy,is_more_run_heavy,is_more_shotgun_heavy,is_more_no_huddle_heavy,is_more_efficient_epa,is_more_successful,is_more_explosive
2025,CHI,13,leading,league_multi_season,2023,2025,3,32,96,strong,390,strong,stable_team_sample,1,1,1,1,0.4974,0.504,-0.006599999999999995,-0.013095238095238085,0.5026,0.496,0.00660000000000005,0.013306451612903327,0.4974,0.504,-0.006599999999999995,-0.013095238095238085,0.4641,0.6358,-0.17170000000000002,-0.2700534759358289,0.0308,0.0687,-0.037899999999999996,-0.5516739446870451,0.4179,0.4269,-0.009000000000000008,-0.021082220660576266,0.2949,0.2876,0.007299999999999973,0.025382475660639683,0.0333,0.0419,-0.008599999999999997,-0.20525059665871115,0.0103,0.0228,-0.0125,-0.5482456140350878,0.0333,0.0318,0.0015000000000000013,0.047169811320754755,0.1513,0.1357,0.015600000000000003,0.11495946941783348,0.0718,0.0788,-0.006999999999999992,-0.08883248730964458,0.0795,0.0569,0.022600000000000002,0.39718804920913886,5.4718,5.5181,-0.046299999999999564,-0.008390569217665423,0.0281,0.0162,0.0119,0.7345679012345679,0,1,0,0,1,0,1
2025,CHI,14,trailing,league_multi_season,2023,2025,3,32,96,strong,517,strong,stable_team_sample,1,1,1,1,0.5938,0.6309,-0.03710000000000002,-0.05880488191472503,0.4062,0.3691,0.03710000000000002,0.10051476564616642,0.5938,0.6309,-0.03710000000000002,-0.05880488191472503,0.5861,0.7508,-0.16470000000000007,-0.21936600958977098,0.0735,0.1414,-0.0679,-0.48019801980198024,0.4952,0.4364,0.05879999999999996,0.13473877176901916,0.3288,0.2961,0.03270000000000001,0.11043566362715303,0.0522,0.0393,0.012900000000000002,0.32824427480916035,0.0232,0.0315,-0.008300000000000002,-0.26349206349206356,0.0174,0.0472,-0.0298,-0.6313559322033898,0.1547,0.1316,0.02310000000000001,0.1755319148936171,0.1025,0.0886,0.013899999999999996,0.15688487584650107,0.0522,0.043,0.009200000000000007,0.2139534883720932,6.147,5.3789,0.7681000000000004,0.14279871349160617,0.1683,-0.0215,0.1898,8.827906976744186,0,1,0,0,1,1,1
2025,CHI,15,leading_one_score,league_multi_season,2023,2025,3,32,96,strong,241,strong,stable_team_sample,1,1,1,1,0.5228,0.5341,-0.011299999999999977,-0.021157086687886118,0.4772,0.4659,0.011300000000000032,0.024254131787937394,0.5228,0.5341,-0.011299999999999977,-0.021157086687886118,0.4606,0.6624,-0.20179999999999998,-0.30464975845410625,0.029,0.075,-0.046,-0.6133333333333334,0.4191,0.4278,-0.008700000000000041,-0.020336605890603182,0.2863,0.2878,-0.0015000000000000013,-0.005211952744961784,0.0373,0.0405,-0.0032000000000000015,-0.07901234567901239,0.0124,0.0244,-0.012000000000000002,-0.49180327868852464,0.029,0.0343,-0.005299999999999996,-0.15451895043731767,0.1535,0.1347,0.01880000000000001,0.13956941351150715,0.0747,0.0826,-0.007900000000000004,-0.09564164648910416,0.0788,0.052,0.026799999999999997,0.5153846153846153,5.8548,5.5713,0.2835000000000001,0.05088578967206937,0.0421,0.0136,0.028499999999999998,2.0955882352941178,0,1,0,0,1,0,1
2025,CHI,16,leading_two_plus_scores,league_multi_season,2023,2025,3,32,94,strong,149,strong,stable_team_sample,1,1,1,1,0.4564,0.4563,9.999999999998899e-05,0.00021915406530788732,0.5436,0.5437,-9.999999999998899e-05,-0.00018392495861686408,0.4564,0.4563,9.999999999998899e-05,0.00021915406530788732,0.4698,0.5937,-0.12390000000000001,-0.2086912582112178,0.0336,0.0586,-0.025,-0.42662116040955633,0.4161,0.4256,-0.009499999999999953,-0.02232142857142846,0.3087,0.2873,0.021399999999999975,0.07448659937347711,0.0268,0.0442,-0.017400000000000002,-0.39366515837104077,0.0067,0.0203,-0.013599999999999998,-0.6699507389162561,0.0403,0.0278,0.012500000000000004,0.4496402877697844,0.1477,0.1375,0.010199999999999987,0.07418181818181808,0.0671,0.0728,-0.005699999999999997,-0.07829670329670325,0.0805,0.0646,0.015899999999999997,0.24613003095975228,4.8523,5.4339,-0.5816000000000008,-0.10703178196139067,0.0055,0.0204,-0.014900000000000002,-0.7303921568627452,1,0,0,0,0,0,1
2025,CHI,17,trailing_one_score,league_multi_season,2023,2025,3,32,96,strong,355,strong,stable_team_sample,1,1,1,1,0.5718,0.5968,-0.025000000000000022,-0.04189008042895446,0.4282,0.4032,0.025000000000000022,0.06200396825396831,0.5718,0.5968,-0.025000000000000022,-0.04189008042895446,0.5606,0.7163,-0.15570000000000006,-0.2173670249895296,0.0479,0.1048,-0.056900000000000006,-0.54293893129771,0.5211,0.4393,0.08179999999999998,0.18620532665604367,0.3352,0.2967,0.03849999999999998,0.12976070104482634,0.0563,0.0391,0.0172,0.43989769820971864,0.0282,0.029,-0.0008000000000000021,-0.027586206896551797,0.0113,0.0417,-0.030400000000000003,-0.7290167865707434,0.1465,0.1338,0.012699999999999989,0.09491778774289977,0.0958,0.0875,0.008300000000000002,0.09485714285714289,0.0507,0.0463,0.004400000000000001,0.09503239740820736,6.2789,5.4685,0.8104000000000005,0.1481942031635733,0.2214,0.0002,0.2212,1106.0,0,1,0,0,1,1,1
2025,CHI,18,trailing_two_plus_scores,league_multi_season,2023,2025,3,32,96,strong,162,strong,stable_team_sample,1,1,1,1,0.642,0.677,-0.03500000000000003,-0.05169867060561304,0.358,0.323,0.034999999999999976,0.1083591331269349,0.642,0.677,-0.03500000000000003,-0.05169867060561304,0.642,0.7976,-0.15559999999999996,-0.19508525576730187,0.1296,0.1909,-0.06129999999999999,-0.32111052907281296,0.4383,0.4324,0.005900000000000016,0.013644773358001887,0.3148,0.2953,0.019500000000000017,0.06603454114459877,0.0432,0.0395,0.003700000000000002,0.09367088607594941,0.0123,0.0349,-0.022600000000000002,-0.6475644699140402,0.0309,0.0546,-0.023700000000000002,-0.4340659340659341,0.1728,0.1286,0.04420000000000002,0.3437013996889582,0.1173,0.0901,0.027200000000000002,0.30188679245283023,0.0556,0.0385,0.017099999999999997,0.4441558441558441,5.858,5.2578,0.6002000000000001,0.1141542089847465,0.0518,-0.0509,0.1027,2.017681728880157,0,1,0,0,1,1,1
2025,CHI,19,tied_early_down,league_multi_season,2023,2025,3,32,96,strong,139,strong,stable_team_sample,1,1,1,1,0.4676,0.4983,-0.030700000000000005,-0.0616094722054987,0.5324,0.5017,0.03069999999999995,0.06119194737891159,0.4676,0.4983,-0.030700000000000005,-0.0616094722054987,0.3525,0.6059,-0.2534,-0.4182208285195577,0.0288,0.0718,-0.043000000000000003,-0.5988857938718664,0.4748,0.4418,0.032999999999999974,0.0746944318696242,0.2734,0.2572,0.016199999999999992,0.06298600311041988,0.036,0.0358,0.0001999999999999988,0.005586592178770916,0.0144,0.0219,-0.0075,-0.3424657534246575,0.0072,0.0267,-0.019500000000000003,-0.7303370786516855,0.1439,0.1285,0.015399999999999997,0.11984435797665367,0.0863,0.0731,0.013200000000000003,0.18057455540355682,0.0576,0.0554,0.0022000000000000006,0.03971119133574008,5.5612,5.4023,0.15890000000000004,0.029413397997149367,0.0327,0.0018,0.0309,17.166666666666668,0,1,0,0,1,1,1
2025,CHI,20,leading_early_down,league_multi_season,2023,2025,3,32,96,strong,299,strong,stable_team_sample,1,1,1,1,0.4247,0.4468,-0.022099999999999953,-0.04946284691136964,0.5753,0.5532,0.02210000000000001,0.03994938539407088,0.4247,0.4468,-0.022099999999999953,-0.04946284691136964,0.3512,0.5755,-0.2243,-0.38974804517810596,0.0368,0.0709,-0.034100000000000005,-0.4809590973201693,0.4247,0.4235,0.0012000000000000344,0.00283353010625746,0.2709,0.2496,0.021299999999999986,0.08533653846153841,0.0334,0.0375,-0.0040999999999999995,-0.10933333333333332,0.0067,0.0206,-0.0139,-0.674757281553398,0.0134,0.0228,-0.0094,-0.41228070175438597,0.1773,0.1332,0.0441,0.33108108108108103,0.0769,0.0705,0.006400000000000003,0.09078014184397168,0.1003,0.0628,0.037500000000000006,0.5971337579617836,5.9766,5.5158,0.46080000000000076,0.08354182530186026,0.0906,0.0115,0.0791,6.878260869565218,0,1,0,0,1,1,1
2025,CHI,21,trailing_early_down,league_multi_season,2023,2025,3,32,96,strong,395,strong,stable_team_sample,1,1,1,1,0.5797,0.5899,-0.010199999999999987,-0.017291066282420726,0.4203,0.4101,0.010199999999999987,0.024871982443306476,0.5797,0.5899,-0.010199999999999987,-0.017291066282420726,0.5266,0.7068,-0.18020000000000003,-0.25495189586870404,0.0835,0.15,-0.06649999999999999,-0.4433333333333333,0.4734,0.438,0.03539999999999999,0.08082191780821915,0.2684,0.2608,0.007600000000000051,0.029141104294478727,0.038,0.0356,0.0023999999999999994,0.06741573033707864,0.0228,0.0281,-0.005299999999999999,-0.1886120996441281,0.0177,0.0355,-0.017799999999999996,-0.5014084507042254,0.1544,0.1307,0.0237,0.1813312930374904,0.0962,0.0839,0.012299999999999991,0.14660309892729428,0.0582,0.0468,0.0114,0.24358974358974358,5.9165,5.4892,0.4272999999999998,0.077843765940392,0.1042,-0.0058,0.11,18.965517241379313,0,1,0,0,1,1,1
2025,CIN,1,all_offense,league_multi_season,2023,2025,3,32,96,strong,1044,strong,stable_team_sample,1,1,1,1,0.6446,0.5737,0.07089999999999996,0.12358375457556207,0.3554,0.4263,-0.07090000000000002,-0.16631480178278213,0.6446,0.5737,0.07089999999999996,0.12358375457556207,0.8238,0.6967,0.1271,0.1824314626094445,0.0268,0.1039,-0.0771,-0.7420596727622714,0.455,0.4345,0.020500000000000018,0.047180667433832035,0.3036,0.2932,0.010399999999999965,0.035470668485675184,0.0536,0.0402,0.013400000000000002,0.33333333333333337,0.0278,0.0274,0.0003999999999999976,0.014598540145985313,0.0345,0.0401,-0.005599999999999994,-0.13965087281795496,0.1236,0.1328,-0.0092,-0.06927710843373494,0.0881,0.0838,0.004299999999999998,0.05131264916467779,0.0354,0.049,-0.013600000000000001,-0.27755102040816326,5.3774,5.4305,-0.05310000000000059,-0.00977810514685583,-0.0078,-0.0054,-0.0023999999999999994,-0.4444444444444443,1,0,1,0,0,1,0
2025,CIN,2,early_down,league_multi_season,2023,2025,3,32,96,strong,806,strong,stable_team_sample,1,1,1,1,0.6055,0.5246,0.08090000000000008,0.15421273351124684,0.3945,0.4754,-0.08089999999999997,-0.17017248632730328,0.6055,0.5246,0.08090000000000008,0.15421273351124684,0.7891,0.6436,0.14550000000000007,0.22607209446861418,0.0285,0.1086,-0.0801,-0.7375690607734807,0.4454,0.4339,0.01150000000000001,0.02650380271952065,0.2556,0.2564,-0.0008000000000000229,-0.0031201248049922887,0.0496,0.0363,0.0133,0.36639118457300274,0.0261,0.0244,0.0017000000000000001,0.06967213114754098,0.0285,0.0296,-0.0011000000000000003,-0.03716216216216217,0.1166,0.1311,-0.014499999999999999,-0.11060259344012204,0.0757,0.0774,-0.0016999999999999932,-0.021963824289405597,0.0409,0.0538,-0.012900000000000002,-0.23977695167286248,5.263,5.4816,-0.21860000000000035,-0.039878867483946354,-0.0519,0.0014,-0.0533,-38.07142857142857,1,0,1,0,0,1,0
2025,CIN,3,third_down,league_multi_season,2023,2025,3,32,96,strong,218,strong,stable_team_sample,1,1,1,1,0.7844,0.7494,0.03500000000000003,0.046704029890579174,0.2156,0.2506,-0.034999999999999976,-0.13966480446927365,0.7844,0.7494,0.03500000000000003,0.046704029890579174,0.9541,0.8953,0.05879999999999996,0.06567630961688815,0.0229,0.0875,-0.06459999999999999,-0.7382857142857142,0.4679,0.4242,0.04369999999999996,0.10301744460160292,0.445,0.3997,0.04530000000000001,0.11333500125093822,0.0642,0.0487,0.015499999999999993,0.3182751540041066,0.0367,0.0359,0.0008000000000000021,0.022284122562674154,0.0596,0.0778,-0.018199999999999994,-0.23393316195372746,0.1468,0.1404,0.006400000000000017,0.045584045584045704,0.1284,0.107,0.02139999999999999,0.1999999999999999,0.0183,0.0333,-0.015000000000000003,-0.4504504504504505,5.7385,5.3482,0.39029999999999987,0.07297782431472268,0.0593,-0.0507,0.11,2.1696252465483234,1,0,1,0,1,1,1
2025,CIN,4,fourth_down,league_multi_season,2023,2025,3,32,96,good,20,thin,small_team_sample,0,1,0,0,0.7,0.6225,0.0774999999999999,0.12449799196787131,0.3,0.3775,-0.07750000000000001,-0.20529801324503313,0.7,0.6225,0.0774999999999999,0.12449799196787131,0.8,0.675,0.125,0.18518518518518517,0.0,0.0943,-0.0943,-1.0,0.7,0.5443,0.15569999999999995,0.28605548410802856,0.7,0.5475,0.15249999999999997,0.27853881278538806,0.1,0.0926,0.007400000000000004,0.07991360691144712,0.0,0.0492,-0.0492,-1.0,0.0,0.0504,-0.0504,-1.0,0.15,0.1209,0.0291,0.24069478908188588,0.15,0.0893,0.06069999999999999,0.6797312430011196,0.0,0.0316,-0.0316,-1.0,6.05,4.5242,1.5257999999999994,0.3372529950046415,1.039,0.1649,0.8740999999999999,5.300788356579745,1,0,1,0,1,1,1
2025,CIN,5,short_yardage,league_multi_season,2023,2025,3,32,96,strong,109,strong,stable_team_sample,1,1,1,1,0.3761,0.3476,0.02849999999999997,0.08199079401611038,0.6239,0.6524,-0.02849999999999997,-0.04368485591661553,0.3761,0.3476,0.02849999999999997,0.08199079401611038,0.789,0.5322,0.25680000000000003,0.4825253664036077,0.0642,0.1642,-0.10000000000000002,-0.6090133982947625,0.6514,0.5961,0.055300000000000016,0.09276966951853718,0.6789,0.6404,0.03849999999999998,0.060118675827607715,0.1101,0.1155,-0.005400000000000002,-0.04675324675324677,0.0092,0.0214,-0.012199999999999999,-0.5700934579439252,0.0092,0.0229,-0.0137,-0.5982532751091704,0.0642,0.0906,-0.026400000000000007,-0.2913907284768213,0.0459,0.0453,0.0006000000000000033,0.013245033112582854,0.0183,0.0453,-0.027,-0.5960264900662252,3.4495,3.8797,-0.43020000000000014,-0.11088486223161588,0.211,0.0647,0.14629999999999999,2.2612055641421946,1,0,1,0,1,1,0
2025,CIN,6,red_zone,league_multi_season,2023,2025,3,32,96,strong,146,strong,stable_team_sample,1,1,1,1,0.6027,0.5029,0.0998,0.19844899582421952,0.3973,0.4971,-0.0998,-0.2007644337155502,0.6027,0.5029,0.0998,0.19844899582421952,0.8288,0.6589,0.16989999999999994,0.25785399908939133,0.0342,0.0945,-0.0603,-0.638095238095238,0.4658,0.4224,0.043399999999999994,0.10274621212121211,0.3767,0.313,0.06369999999999998,0.20351437699680505,0.2603,0.1961,0.06419999999999998,0.32738398776134614,0.0274,0.0258,0.0016000000000000007,0.06201550387596902,0.0205,0.0328,-0.012300000000000002,-0.375,0.0616,0.0512,0.0104,0.20312499999999997,0.0342,0.0238,0.0104,0.43697478991596633,0.0274,0.0274,0.0,0.0,3.5411,3.0,0.5411000000000001,0.1803666666666667,0.0737,-0.0022,0.0759,34.49999999999999,1,0,1,0,1,1,1
2025,CIN,7,goal_to_go,league_multi_season,2023,2025,3,32,96,strong,61,good,usable_team_sample,1,1,0,1,0.6393,0.4757,0.16359999999999997,0.3439142316586083,0.3607,0.5243,-0.16359999999999997,-0.3120350944115964,0.6393,0.4757,0.16359999999999997,0.3439142316586083,0.8525,0.611,0.24150000000000005,0.39525368248772513,0.0,0.0861,-0.0861,-1.0,0.4098,0.438,-0.028200000000000003,-0.06438356164383563,0.3607,0.3303,0.030400000000000038,0.0920375416288224,0.3934,0.3289,0.0645,0.19610823958650045,0.0492,0.0243,0.024900000000000002,1.0246913580246915,0.0164,0.0306,-0.014199999999999997,-0.46405228758169925,0.0,0.0074,-0.0074,-1.0,0.0,0.0033,-0.0033,-1.0,0.0,0.0041,-0.0041,-1.0,2.082,1.8044,0.27759999999999985,0.15384615384615377,-0.2483,0.0097,-0.258,-26.5979381443299,1,0,1,0,0,0,0
2025,CIN,8,two_minute_half,league_multi_season,2023,2025,3,32,96,strong,137,strong,stable_team_sample,1,1,1,1,0.7737,0.7349,0.03880000000000006,0.05279629881616554,0.2263,0.2651,-0.0388,-0.14635986420218786,0.7737,0.7349,0.03880000000000006,0.05279629881616554,0.9416,0.8778,0.06379999999999997,0.0726817042606516,0.0949,0.1634,-0.06849999999999999,-0.41921664626682986,0.4891,0.4231,0.066,0.15599149137319784,0.3431,0.3007,0.04239999999999999,0.14100432324575987,0.073,0.0467,0.026299999999999997,0.5631691648822269,0.0365,0.0356,0.000899999999999998,0.025280898876404438,0.0292,0.0516,-0.0224,-0.43410852713178294,0.1679,0.1271,0.0408,0.32100708103855236,0.1387,0.094,0.04469999999999999,0.4755319148936169,0.0292,0.0331,-0.0038999999999999972,-0.1178247734138972,5.8248,5.26,0.5648,0.10737642585551331,0.0711,0.0083,0.0628,7.566265060240963,1,0,1,0,1,1,1
2025,CIN,9,two_minute_game,league_multi_season,2023,2025,3,32,96,strong,63,good,usable_team_sample,1,1,0,1,0.7778,0.6818,0.09600000000000009,0.1408037547667939,0.2222,0.3182,-0.09599999999999997,-0.3016970458830923,0.7778,0.6818,0.09600000000000009,0.1408037547667939,0.9365,0.8173,0.11919999999999997,0.1458460785513275,0.1429,0.1726,-0.029700000000000004,-0.17207415990730013,0.4603,0.3942,0.06609999999999999,0.16768138001014712,0.3492,0.2947,0.05449999999999999,0.18493383101459107,0.0635,0.045,0.018500000000000003,0.4111111111111112,0.0159,0.0394,-0.023499999999999997,-0.5964467005076142,0.0159,0.0504,-0.0345,-0.6845238095238095,0.1905,0.1268,0.0637,0.5023659305993692,0.1746,0.0914,0.08320000000000001,0.9102844638949673,0.0159,0.0354,-0.0195,-0.5508474576271186,5.5873,5.037,0.5503,0.10925153861425452,0.1526,-0.06,0.2126,3.5433333333333334,1,0,1,0,1,1,1
2025,CIN,10,one_score,league_multi_season,2023,2025,3,32,96,strong,704,strong,stable_team_sample,1,1,1,1,0.6392,0.565,0.07420000000000004,0.13132743362831867,0.3608,0.435,-0.07419999999999999,-0.17057471264367813,0.6392,0.565,0.07420000000000004,0.13132743362831867,0.8054,0.6859,0.11950000000000005,0.17422364776206453,0.0114,0.0863,-0.0749,-0.8679026651216685,0.4673,0.4369,0.030399999999999983,0.06958113984893564,0.3125,0.2938,0.018699999999999994,0.06364874063989107,0.0526,0.0397,0.012900000000000002,0.32493702770780863,0.0213,0.0265,-0.0052,-0.1962264150943396,0.0313,0.0381,-0.0068000000000000005,-0.1784776902887139,0.1165,0.1332,-0.016700000000000007,-0.1253753753753754,0.081,0.084,-0.0030000000000000027,-0.03571428571428575,0.0355,0.0492,-0.013700000000000004,-0.2784552845528456,5.419,5.4822,-0.06320000000000014,-0.011528218598372943,0.0106,0.0035,0.0071,2.0285714285714285,1,0,1,0,1,1,0
2025,CIN,11,neutral_early_down,league_multi_season,2023,2025,3,32,96,strong,444,strong,stable_team_sample,1,1,1,1,0.5856,0.5215,0.06410000000000005,0.12291466922339415,0.4144,0.4785,-0.06409999999999999,-0.13396029258098222,0.5856,0.5215,0.06410000000000005,0.12291466922339415,0.75,0.6282,0.12180000000000002,0.19388729703915955,0.0045,0.0855,-0.081,-0.9473684210526315,0.4527,0.4391,0.013600000000000001,0.03097244363470736,0.2387,0.2537,-0.014999999999999986,-0.059124950729207676,0.0225,0.0109,0.0116,1.0642201834862384,0.0203,0.0226,-0.0023,-0.10176991150442478,0.0293,0.0278,0.0015000000000000013,0.053956834532374154,0.1171,0.1443,-0.027200000000000016,-0.1884961884961886,0.0698,0.0864,-0.016600000000000004,-0.19212962962962965,0.0473,0.058,-0.010700000000000001,-0.18448275862068966,5.5113,5.9339,-0.4226000000000001,-0.0712179173899122,-0.0602,0.013,-0.0732,-5.630769230769231,1,0,1,0,0,1,0
2025,CIN,12,tied,league_multi_season,2023,2025,3,32,96,strong,159,strong,stable_team_sample,1,1,1,1,0.5723,0.5522,0.020100000000000007,0.036399855124954736,0.4277,0.4478,-0.02009999999999995,-0.04488610987047779,0.5723,0.5522,0.020100000000000007,0.036399855124954736,0.7987,0.6675,0.13119999999999998,0.19655430711610486,0.0,0.0716,-0.0716,-1.0,0.4969,0.4433,0.05359999999999998,0.12091134671779828,0.3208,0.296,0.02479999999999999,0.08378378378378375,0.0377,0.0396,-0.0019000000000000059,-0.04797979797979812,0.0126,0.0252,-0.0126,-0.5,0.0189,0.0369,-0.018000000000000002,-0.48780487804878053,0.0755,0.1307,-0.05520000000000001,-0.42234123947972463,0.0503,0.0805,-0.030200000000000005,-0.3751552795031056,0.0252,0.0502,-0.025,-0.49800796812749004,5.1132,5.406,-0.2927999999999997,-0.054162042175360664,0.0825,-0.0028,0.0853,30.464285714285715,1,0,1,0,1,1,0
2025,CIN,13,leading,league_multi_season,2023,2025,3,32,96,strong,289,strong,stable_team_sample,1,1,1,1,0.5606,0.504,0.056599999999999984,0.11230158730158726,0.4394,0.496,-0.056599999999999984,-0.11411290322580642,0.5606,0.504,0.056599999999999984,0.11230158730158726,0.7474,0.6358,0.11159999999999992,0.1755268952500785,0.0069,0.0687,-0.061799999999999994,-0.8995633187772926,0.4948,0.4269,0.06790000000000002,0.1590536425392364,0.3287,0.2876,0.04109999999999997,0.1429068150208622,0.0761,0.0419,0.0342,0.8162291169451075,0.0138,0.0228,-0.009000000000000001,-0.39473684210526316,0.0346,0.0318,0.002799999999999997,0.0880503144654087,0.1453,0.1357,0.009600000000000025,0.07074428887251309,0.083,0.0788,0.004200000000000009,0.05329949238578692,0.0623,0.0569,0.005400000000000002,0.09490333919156418,5.5848,5.5181,0.06670000000000087,0.012087493883764499,0.0962,0.0162,0.07999999999999999,4.938271604938271,1,0,1,0,1,1,1
2025,CIN,14,trailing,league_multi_season,2023,2025,3,32,96,strong,596,strong,stable_team_sample,1,1,1,1,0.7047,0.6309,0.07379999999999998,0.11697574893009982,0.2953,0.3691,-0.07379999999999998,-0.19994581414250875,0.7047,0.6309,0.07379999999999998,0.11697574893009982,0.8674,0.7508,0.11659999999999993,0.15530101225359605,0.0436,0.1414,-0.0978,-0.6916548797736917,0.4245,0.4364,-0.011900000000000022,-0.027268560953253945,0.2869,0.2961,-0.009199999999999986,-0.03107058426207358,0.047,0.0393,0.0076999999999999985,0.19592875318066152,0.0386,0.0315,0.007100000000000002,0.22539682539682546,0.0386,0.0472,-0.008599999999999997,-0.1822033898305084,0.1258,0.1316,-0.0058,-0.044072948328267476,0.1007,0.0886,0.0121,0.136568848758465,0.0252,0.043,-0.017799999999999996,-0.41395348837209295,5.3473,5.3789,-0.03160000000000007,-0.005874807116696736,-0.0823,-0.0215,-0.0608,-2.8279069767441865,1,0,1,0,0,0,0
2025,CIN,15,leading_one_score,league_multi_season,2023,2025,3,32,96,strong,207,strong,stable_team_sample,1,1,1,1,0.599,0.5341,0.06489999999999996,0.1215128253136116,0.401,0.4659,-0.06489999999999996,-0.13930027902983463,0.599,0.5341,0.06489999999999996,0.1215128253136116,0.7633,0.6624,0.10089999999999999,0.15232487922705312,0.0048,0.075,-0.0702,-0.936,0.5266,0.4278,0.09879999999999994,0.23094904160822802,0.343,0.2878,0.05520000000000003,0.19179986101459356,0.0773,0.0405,0.03679999999999999,0.9086419753086418,0.0145,0.0244,-0.0099,-0.4057377049180328,0.0435,0.0343,0.0092,0.26822157434402333,0.1449,0.1347,0.010200000000000015,0.0757238307349667,0.0821,0.0826,-0.0005000000000000004,-0.006053268765133177,0.0628,0.052,0.010799999999999997,0.20769230769230765,5.5652,5.5713,-0.006099999999999994,-0.0010948970617270645,0.0736,0.0136,0.06,4.411764705882353,1,0,1,0,1,1,1
2025,CIN,16,leading_two_plus_scores,league_multi_season,2023,2025,3,32,94,strong,82,good,usable_team_sample,1,1,0,1,0.4634,0.4563,0.007099999999999995,0.015559938636861705,0.5366,0.5437,-0.007099999999999995,-0.013058672061798778,0.4634,0.4563,0.007099999999999995,0.015559938636861705,0.7073,0.5937,0.11360000000000003,0.19134242883611258,0.0122,0.0586,-0.0464,-0.7918088737201364,0.4146,0.4256,-0.010999999999999954,-0.02584586466165403,0.2927,0.2873,0.005400000000000016,0.01879568395405505,0.0732,0.0442,0.028999999999999998,0.6561085972850678,0.0122,0.0203,-0.008099999999999998,-0.39901477832512305,0.0122,0.0278,-0.015599999999999998,-0.5611510791366906,0.1463,0.1375,0.008800000000000002,0.06400000000000002,0.0854,0.0728,0.0126,0.17307692307692307,0.061,0.0646,-0.003600000000000006,-0.05572755417956665,5.6341,5.4339,0.2001999999999997,0.036842783268002666,0.1533,0.0204,0.1329,6.51470588235294,1,0,1,0,1,0,1
2025,CIN,17,trailing_one_score,league_multi_season,2023,2025,3,32,96,strong,338,strong,stable_team_sample,1,1,1,1,0.6953,0.5968,0.09850000000000003,0.16504691689008047,0.3047,0.4032,-0.09849999999999998,-0.24429563492063486,0.6953,0.5968,0.09850000000000003,0.16504691689008047,0.8343,0.7163,0.118,0.1647354460421611,0.0207,0.1048,-0.08410000000000001,-0.8024809160305344,0.4172,0.4393,-0.02210000000000001,-0.050307307079444585,0.2899,0.2967,-0.006800000000000028,-0.02291877317155385,0.0444,0.0391,0.005299999999999999,0.13554987212276212,0.0296,0.029,0.0005999999999999998,0.020689655172413786,0.0296,0.0417,-0.0121,-0.290167865707434,0.1183,0.1338,-0.0155,-0.11584454409566516,0.0947,0.0875,0.007200000000000012,0.08228571428571443,0.0237,0.0463,-0.022600000000000002,-0.4881209503239741,5.4734,5.4685,0.0049000000000001265,0.0008960409618725659,-0.0618,0.0002,-0.062,-310.0,1,0,1,0,0,0,0
